kind	x0	x1	top	bottom	width	height
line	1866.0	1902.0	1537.8	1537.8	36.0	0.0
line	1862.5	1869.5	1534.3	1541.3	7.0	7.0
line	1898.5	1905.5	1534.3	1541.3	7.0	7.0
line	1902.0	1907.3	1537.8	1537.8	5.3	0.0
line	1866.0	1866.0	1531.2	1544.4	0.0	13.1
line	1902.0	1902.0	1531.2	1544.4	0.0	13.1
line	1851.3	1851.3	1522.3	1527.5	0.0	5.2
line	1851.3	1851.3	1396.3	1522.3	0.0	126.0
line	1847.8	1854.8	1518.8	1525.8	7.0	7.0
line	1847.8	1854.8	1392.8	1399.8	7.0	7.0
line	1851.3	1851.3	1391.0	1396.3	0.0	5.2
line	1844.7	1857.8	1522.3	1522.3	13.1	0.0
line	1844.7	1857.8	1396.3	1396.3	13.1	0.0
line	1964.7	1978.0	1526.4	1526.4	13.4	0.0
line	1978.0	1978.0	1526.4	1537.4	0.0	11.0
line	1964.7	1978.0	1537.4	1537.4	13.4	0.0
line	1964.7	1964.7	1526.4	1537.4	0.0	11.0
line	1960.3	1960.3	1505.2	1531.9	0.0	26.7
line	1960.3	1964.7	1531.9	1531.9	4.3	0.0
line	1838.6	1853.8	1489.5	1489.5	15.2	0.0
line	1853.8	1853.8	1489.5	1500.5	0.0	11.0
line	1838.6	1853.8	1500.5	1500.5	15.2	0.0
line	1838.6	1838.6	1489.5	1500.5	0.0	11.0
line	1867.9	1868.4	1495.0	1495.0	0.5	0.0
line	1853.8	1867.9	1495.0	1495.0	14.1	0.0
line	1648.1	1648.2	1481.0	1481.0	0.2	0.0
line	1647.9	1648.1	1480.9	1481.0	0.2	0.1
line	1647.7	1647.9	1480.8	1480.9	0.2	0.1
line	1647.6	1647.7	1480.6	1480.8	0.1	0.2
line	1647.5	1647.6	1480.5	1480.6	0.1	0.2
line	1647.5	1647.5	1480.3	1480.5	0.0	0.2
line	1647.5	1647.5	1480.1	1480.3	0.0	0.2
line	1647.5	1647.6	1479.9	1480.1	0.1	0.2
line	1647.6	1647.7	1479.7	1479.9	0.1	0.2
line	1647.7	1647.9	1479.6	1479.7	0.2	0.1
line	1647.9	1648.1	1479.5	1479.6	0.2	0.1
line	1648.1	1648.2	1479.5	1479.5	0.2	0.0
line	1648.2	1648.4	1479.1	1479.1	0.2	0.0
line	1648.2	1648.4	1481.4	1481.4	0.2	0.0
line	1648.4	1649.0	1479.1	1479.1	0.6	0.0
line	1648.4	1649.0	1481.4	1481.4	0.6	0.0
line	1649.0	1650.0	1479.1	1479.1	1.0	0.0
line	1649.0	1650.0	1481.4	1481.4	1.0	0.0
line	1650.0	1651.2	1479.1	1479.1	1.2	0.0
line	1650.0	1651.2	1481.4	1481.4	1.2	0.0
line	1651.2	1652.7	1479.1	1479.1	1.4	0.0
line	1651.2	1652.7	1481.4	1481.4	1.4	0.0
line	1654.2	1654.2	1480.3	1480.6	0.0	0.3
line	1654.2	1654.2	1480.0	1480.3	0.0	0.3
line	1654.2	1654.2	1479.7	1480.0	0.0	0.3
line	1654.2	1654.2	1479.5	1479.7	0.0	0.2
line	1654.2	1654.2	1479.3	1479.5	0.0	0.2
line	1654.2	1654.2	1479.2	1479.3	0.0	0.1
line	1652.7	1654.2	1479.1	1479.1	1.6	0.0
line	1654.2	1654.2	1479.1	1479.2	0.0	0.0
line	1652.7	1654.2	1481.4	1481.4	1.6	0.0
line	1654.2	1654.2	1481.4	1481.4	0.0	0.0
line	1654.2	1654.2	1481.2	1481.4	0.0	0.1
line	1654.2	1654.2	1481.1	1481.2	0.0	0.2
line	1654.2	1654.2	1480.8	1481.1	0.0	0.2
line	1654.2	1654.2	1480.6	1480.8	0.0	0.3
line	1677.8	1678.0	1433.4	1433.4	0.2	0.0
line	1677.6	1677.8	1433.4	1433.4	0.2	0.0
line	1677.4	1677.6	1433.3	1433.4	0.2	0.0
line	1677.3	1677.4	1433.2	1433.3	0.2	0.1
line	1677.1	1677.3	1433.1	1433.2	0.2	0.1
line	1677.0	1677.1	1433.0	1433.1	0.1	0.1
line	1676.9	1677.0	1432.8	1433.0	0.1	0.2
line	1676.8	1676.9	1432.6	1432.8	0.1	0.2
line	1676.7	1676.8	1432.5	1432.6	0.1	0.2
line	1676.7	1676.7	1432.3	1432.5	0.0	0.2
line	1676.7	1676.7	1432.1	1432.3	0.0	0.2
line	1676.7	1676.8	1431.9	1432.1	0.1	0.2
line	1676.8	1676.9	1431.7	1431.9	0.1	0.2
line	1676.9	1677.0	1431.5	1431.7	0.1	0.2
line	1677.0	1677.1	1431.4	1431.5	0.1	0.1
line	1677.1	1677.3	1431.3	1431.4	0.2	0.1
line	1677.3	1677.4	1431.2	1431.3	0.2	0.1
line	1677.4	1677.6	1431.2	1431.2	0.2	0.1
line	1677.6	1677.8	1431.1	1431.2	0.2	0.0
line	1677.8	1678.0	1431.1	1431.2	0.2	0.0
line	1678.0	1678.2	1431.2	1431.2	0.2	0.1
line	1678.2	1678.4	1431.2	1431.3	0.2	0.1
line	1678.4	1678.6	1431.3	1431.4	0.2	0.1
line	1678.6	1678.7	1431.4	1431.5	0.1	0.1
line	1678.7	1678.8	1431.5	1431.7	0.1	0.2
line	1678.8	1678.9	1431.7	1431.9	0.1	0.2
line	1678.9	1678.9	1431.9	1432.1	0.1	0.2
line	1678.9	1679.0	1432.1	1432.3	0.0	0.2
line	1678.9	1679.0	1432.3	1432.5	0.0	0.2
line	1678.9	1678.9	1432.5	1432.6	0.1	0.2
line	1678.8	1678.9	1432.6	1432.8	0.1	0.2
line	1678.7	1678.8	1432.8	1433.0	0.1	0.2
line	1678.6	1678.7	1433.0	1433.1	0.1	0.1
line	1678.4	1678.6	1433.1	1433.2	0.2	0.1
line	1678.2	1678.4	1433.2	1433.3	0.2	0.1
line	1678.0	1678.2	1433.3	1433.4	0.2	0.0
line	1654.2	1691.3	1481.4	1481.4	37.1	0.0
line	1691.3	1691.3	1481.4	1481.4	0.0	0.0
line	1691.3	1691.3	1481.2	1481.4	0.0	0.1
line	1691.3	1691.3	1481.1	1481.2	0.0	0.2
line	1691.3	1691.3	1480.8	1481.1	0.0	0.2
line	1691.3	1691.3	1480.6	1480.8	0.0	0.3
line	1691.3	1691.3	1480.3	1480.6	0.0	0.3
line	1691.3	1691.3	1480.0	1480.3	0.0	0.3
line	1691.3	1691.3	1479.7	1480.0	0.0	0.3
line	1691.3	1691.3	1479.5	1479.7	0.0	0.2
line	1691.3	1691.3	1479.3	1479.5	0.0	0.2
line	1691.3	1691.3	1479.2	1479.3	0.0	0.1
line	1691.3	1691.3	1479.1	1479.2	0.0	0.0
line	1654.2	1691.3	1479.1	1479.1	37.1	0.0
line	1694.3	1694.6	1479.1	1479.2	0.3	0.0
line	1694.6	1694.9	1479.2	1479.3	0.3	0.1
line	1694.9	1695.1	1479.3	1479.5	0.2	0.2
line	1695.1	1695.3	1479.5	1479.7	0.2	0.2
line	1695.3	1695.4	1479.7	1480.0	0.1	0.3
line	1695.4	1695.5	1480.0	1480.3	0.0	0.3
line	1695.4	1695.5	1480.3	1480.6	0.0	0.3
line	1695.3	1695.4	1480.6	1480.8	0.1	0.3
line	1695.1	1695.3	1480.8	1481.1	0.2	0.2
line	1694.9	1695.1	1481.1	1481.2	0.2	0.2
line	1694.6	1694.9	1481.2	1481.4	0.3	0.1
line	1694.3	1694.6	1481.4	1481.4	0.3	0.0
line	1694.2	1694.3	1479.1	1479.1	0.1	0.0
line	1694.2	1694.3	1481.4	1481.4	0.1	0.0
line	1693.9	1694.2	1479.1	1479.1	0.3	0.0
line	1693.9	1694.2	1481.4	1481.4	0.3	0.0
line	1693.5	1693.9	1479.1	1479.1	0.5	0.0
line	1693.5	1693.9	1481.4	1481.4	0.5	0.0
line	1692.8	1693.5	1479.1	1479.1	0.6	0.0
line	1692.8	1693.5	1481.4	1481.4	0.6	0.0
line	1692.1	1692.8	1479.1	1479.1	0.7	0.0
line	1692.1	1692.8	1481.4	1481.4	0.7	0.0
line	1691.3	1692.1	1479.1	1479.1	0.8	0.0
line	1691.3	1692.1	1481.4	1481.4	0.8	0.0
line	1694.0	1694.3	1482.1	1482.1	0.3	0.0
line	1694.3	1694.7	1482.1	1482.1	0.3	0.0
line	1694.7	1695.0	1482.0	1482.1	0.3	0.1
line	1695.0	1695.3	1481.9	1482.0	0.3	0.1
line	1695.3	1695.5	1481.7	1481.9	0.3	0.2
line	1695.5	1695.8	1481.5	1481.7	0.2	0.2
line	1695.8	1696.0	1481.2	1481.5	0.2	0.3
line	1696.0	1696.1	1480.9	1481.2	0.1	0.3
line	1696.1	1696.2	1480.6	1480.9	0.1	0.3
line	1696.2	1696.2	1480.3	1480.6	0.0	0.3
line	1696.2	1696.2	1479.9	1480.3	0.0	0.3
line	1696.1	1696.2	1479.6	1479.9	0.1	0.3
line	1696.0	1696.1	1479.3	1479.6	0.1	0.3
line	1695.8	1696.0	1479.1	1479.3	0.2	0.3
line	1695.5	1695.8	1478.8	1479.1	0.2	0.2
line	1695.3	1695.5	1478.6	1478.8	0.3	0.2
line	1695.0	1695.3	1478.5	1478.6	0.3	0.1
line	1694.7	1695.0	1478.4	1478.5	0.3	0.1
line	1694.3	1694.7	1478.4	1478.4	0.3	0.0
line	1694.0	1694.3	1478.4	1478.4	0.3	0.0
line	1693.7	1694.0	1478.4	1478.5	0.3	0.1
line	1693.4	1693.7	1478.5	1478.6	0.3	0.1
line	1693.1	1693.4	1478.6	1478.8	0.3	0.2
line	1692.9	1693.1	1478.8	1479.1	0.2	0.2
line	1692.8	1692.9	1479.1	1479.1	0.1	0.1
line	1692.8	1692.9	1481.4	1481.5	0.1	0.1
line	1692.9	1693.1	1481.5	1481.7	0.2	0.2
line	1693.1	1693.4	1481.7	1481.9	0.3	0.2
line	1693.4	1693.7	1481.9	1482.0	0.3	0.1
line	1693.7	1694.0	1482.0	1482.1	0.3	0.1
line	1700.3	1700.5	1406.4	1406.4	0.1	0.0
line	1700.2	1700.3	1406.4	1406.4	0.1	0.0
line	1700.1	1700.2	1406.3	1406.4	0.1	0.0
line	1700.0	1700.1	1406.3	1406.3	0.1	0.1
line	1699.8	1700.0	1406.2	1406.3	0.1	0.1
line	1699.8	1699.8	1406.1	1406.2	0.1	0.1
line	1699.7	1699.8	1406.0	1406.1	0.1	0.1
line	1699.6	1699.7	1405.9	1406.0	0.1	0.1
line	1699.6	1699.6	1405.8	1405.9	0.0	0.1
line	1699.6	1699.6	1405.6	1405.8	0.0	0.1
line	1699.6	1699.6	1405.5	1405.6	0.0	0.1
line	1699.6	1699.6	1405.4	1405.5	0.0	0.1
line	1699.6	1699.7	1405.3	1405.4	0.1	0.1
line	1699.7	1699.8	1405.2	1405.3	0.1	0.1
line	1699.8	1699.8	1405.1	1405.2	0.1	0.1
line	1699.8	1700.0	1405.0	1405.1	0.1	0.1
line	1700.0	1700.1	1404.9	1405.0	0.1	0.1
line	1700.1	1700.2	1404.9	1404.9	0.1	0.0
line	1700.2	1700.3	1404.9	1404.9	0.1	0.0
line	1700.3	1700.5	1404.9	1404.9	0.1	0.0
line	1700.5	1700.6	1404.9	1404.9	0.1	0.0
line	1700.6	1700.7	1404.9	1405.0	0.1	0.1
line	1700.7	1700.8	1405.0	1405.1	0.1	0.1
line	1700.8	1700.9	1405.1	1405.2	0.1	0.1
line	1700.9	1701.0	1405.2	1405.3	0.1	0.1
line	1701.0	1701.0	1405.3	1405.4	0.1	0.1
line	1701.0	1701.1	1405.4	1405.5	0.0	0.1
line	1701.1	1701.1	1405.5	1405.6	0.0	0.1
line	1701.1	1701.1	1405.6	1405.8	0.0	0.1
line	1701.0	1701.1	1405.8	1405.9	0.0	0.1
line	1701.0	1701.0	1405.9	1406.0	0.1	0.1
line	1700.9	1701.0	1406.0	1406.1	0.1	0.1
line	1700.8	1700.9	1406.1	1406.2	0.1	0.1
line	1700.7	1700.8	1406.2	1406.3	0.1	0.1
line	1700.6	1700.7	1406.3	1406.3	0.1	0.1
line	1700.5	1700.6	1406.3	1406.4	0.1	0.0
line	1701.8	1701.8	1403.8	1520.8	0.0	117.0
line	1651.2	1701.8	1403.8	1403.8	50.6	0.0
line	1644.8	1651.2	1403.8	1403.8	6.4	0.0
line	1651.2	1651.2	1521.0	1522.3	0.0	1.3
line	1651.2	1651.2	1481.4	1520.8	0.0	39.4
line	1651.2	1651.2	1403.8	1479.1	0.0	75.4
line	1668.8	1668.8	1520.6	1520.8	0.0	0.2
line	1651.2	1666.1	1520.8	1520.8	14.9	0.0
line	1671.6	1701.8	1520.8	1520.8	30.2	0.0
line	1647.0	1667.7	1520.8	1521.5	20.6	0.7
line	1646.9	1666.3	1520.8	1521.5	19.4	0.7
line	1666.1	1666.3	1521.5	1521.5	0.1	0.0
line	1666.1	1666.1	1521.5	1521.5	0.1	0.0
line	1665.8	1665.9	1521.5	1521.5	0.1	0.0
line	1671.8	1671.8	1521.5	1521.5	0.1	0.0
line	1671.5	1671.6	1521.5	1521.5	0.1	0.0
line	1671.3	1701.8	1520.8	1521.5	30.5	0.8
line	1671.4	1671.5	1521.5	1521.5	0.1	0.0
line	1670.0	1701.8	1520.8	1521.5	31.8	0.8
line	1668.8	1701.8	1520.8	1521.5	33.0	0.8
line	1665.8	1665.8	1521.5	1521.5	0.1	0.0
line	1647.0	1666.7	1520.8	1521.5	19.8	0.7
line	1647.1	1668.8	1520.8	1521.5	21.7	0.7
line	1670.9	1701.8	1520.8	1521.5	30.9	0.8
line	1671.8	1671.9	1521.5	1521.5	0.1	0.0
line	1668.6	1668.8	1522.3	1522.3	0.2	0.0
line	1668.1	1668.6	1522.3	1522.3	0.5	0.0
line	1667.7	1668.1	1522.3	1522.3	0.5	0.0
line	1667.2	1667.7	1522.3	1522.3	0.4	0.0
line	1666.9	1667.2	1522.3	1522.3	0.4	0.0
line	1666.6	1666.9	1522.3	1522.3	0.3	0.0
line	1666.3	1666.6	1522.3	1522.3	0.2	0.0
line	1666.1	1666.3	1522.3	1522.3	0.2	0.0
line	1666.1	1666.1	1522.3	1522.3	0.1	0.0
line	1671.5	1671.6	1522.3	1522.3	0.1	0.0
line	1671.3	1671.5	1522.3	1522.3	0.2	0.0
line	1671.1	1671.3	1522.3	1522.3	0.2	0.0
line	1670.8	1671.1	1522.3	1522.3	0.3	0.0
line	1670.4	1670.8	1522.3	1522.3	0.4	0.0
line	1670.0	1670.4	1522.3	1522.3	0.4	0.0
line	1669.5	1670.0	1522.3	1522.3	0.5	0.0
line	1669.1	1669.5	1522.3	1522.3	0.5	0.0
line	1668.8	1669.1	1522.3	1522.3	0.2	0.0
line	1668.8	1668.8	1521.5	1522.3	0.0	0.8
line	1645.2	1645.2	1453.3	1462.3	0.0	9.0
line	1644.8	1644.8	1453.3	1462.3	0.0	9.0
line	1644.8	1645.2	1462.3	1462.3	0.4	0.0
line	1644.8	1645.2	1453.3	1453.3	0.4	0.0
line	1649.0	1649.0	1458.5	1459.3	0.0	0.8
line	1645.2	1645.2	1458.5	1459.3	0.0	0.8
line	1645.2	1649.0	1459.3	1459.3	3.8	0.0
line	1645.2	1649.0	1458.5	1458.5	3.8	0.0
line	1671.6	1671.6	1520.6	1520.8	0.0	0.2
line	1666.1	1666.1	1520.6	1520.8	0.0	0.2
line	1666.1	1671.6	1520.8	1520.8	5.5	0.0
line	1666.1	1671.6	1520.6	1520.6	5.5	0.0
line	1666.8	1667.8	1521.5	1521.5	1.0	0.0
line	1666.3	1666.8	1521.5	1521.5	0.5	0.0
line	1665.9	1666.0	1521.5	1521.5	0.1	0.0
line	1667.8	1668.8	1521.5	1521.5	1.0	0.0
line	1665.9	1665.9	1521.5	1521.5	0.0	0.0
line	1665.8	1665.9	1521.5	1521.5	0.1	0.0
line	1671.0	1671.4	1521.5	1521.5	0.4	0.0
line	1671.8	1671.8	1521.5	1521.5	0.0	0.0
line	1671.7	1671.8	1521.5	1521.5	0.1	0.0
line	1671.8	1671.9	1521.5	1521.5	0.2	0.0
line	1668.8	1671.0	1521.5	1521.5	2.2	0.0
line	1666.0	1666.1	1521.5	1521.5	0.1	0.0
line	1644.8	1665.8	1520.8	1521.5	20.9	0.7
line	1671.6	1671.7	1521.5	1521.5	0.1	0.0
line	1671.9	1701.8	1520.8	1521.5	29.9	0.7
line	1701.8	1701.8	1520.8	1522.3	0.0	1.5
line	1644.8	1644.8	1520.8	1522.3	0.0	1.5
line	1666.1	1666.1	1521.5	1522.3	0.0	0.8
line	1671.6	1671.6	1521.5	1522.3	0.0	0.8
line	1671.6	1701.8	1522.3	1522.3	30.2	0.0
line	1644.8	1666.1	1522.3	1522.3	21.2	0.0
line	1644.8	1644.8	1403.8	1522.3	0.0	118.5
line	1643.3	1644.8	1403.8	1403.8	1.5	0.0
line	1643.3	1643.3	1403.8	1522.3	0.0	118.5
line	1643.3	1644.8	1522.3	1522.3	1.5	0.0
line	1648.2	1648.5	1481.4	1481.4	0.3	0.0
line	1648.5	1648.8	1481.2	1481.4	0.3	0.1
line	1648.8	1649.0	1481.1	1481.2	0.2	0.2
line	1649.0	1649.2	1480.8	1481.1	0.2	0.2
line	1649.2	1649.3	1480.6	1480.8	0.1	0.3
line	1649.3	1649.3	1480.3	1480.6	0.0	0.3
line	1649.3	1649.3	1480.0	1480.3	0.0	0.3
line	1649.2	1649.3	1479.7	1480.0	0.1	0.3
line	1649.0	1649.2	1479.5	1479.7	0.2	0.2
line	1648.8	1649.0	1479.3	1479.5	0.2	0.2
line	1648.5	1648.8	1479.2	1479.3	0.3	0.1
line	1648.2	1648.5	1479.1	1479.2	0.3	0.0
line	1647.9	1648.2	1479.1	1479.2	0.3	0.0
line	1647.6	1647.9	1479.2	1479.3	0.3	0.1
line	1647.4	1647.6	1479.3	1479.5	0.2	0.2
line	1647.2	1647.4	1479.5	1479.7	0.2	0.2
line	1647.1	1647.2	1479.7	1480.0	0.1	0.3
line	1647.1	1647.1	1480.0	1480.3	0.0	0.3
line	1647.1	1647.1	1480.3	1480.6	0.0	0.3
line	1647.1	1647.2	1480.6	1480.8	0.1	0.3
line	1647.2	1647.4	1480.8	1481.1	0.2	0.2
line	1647.4	1647.6	1481.1	1481.2	0.2	0.2
line	1647.6	1647.9	1481.2	1481.4	0.3	0.1
line	1647.9	1648.2	1481.4	1481.4	0.3	0.0
line	1648.2	1648.4	1481.0	1481.0	0.2	0.0
line	1648.0	1648.2	1481.0	1481.0	0.2	0.0
line	1647.8	1648.0	1480.9	1481.0	0.2	0.1
line	1647.7	1647.8	1480.8	1480.9	0.2	0.1
line	1647.6	1647.7	1480.6	1480.8	0.1	0.2
line	1647.5	1647.6	1480.5	1480.6	0.1	0.2
line	1647.5	1647.5	1480.3	1480.5	0.0	0.2
line	1647.5	1647.5	1480.1	1480.3	0.0	0.2
line	1647.5	1647.6	1479.9	1480.1	0.1	0.2
line	1647.6	1647.7	1479.7	1479.9	0.1	0.2
line	1647.7	1647.8	1479.6	1479.7	0.2	0.1
line	1647.8	1648.0	1479.5	1479.6	0.2	0.1
line	1648.0	1648.2	1479.5	1479.5	0.2	0.0
line	1648.2	1648.4	1479.5	1479.5	0.2	0.0
line	1648.4	1648.6	1479.5	1479.6	0.2	0.1
line	1648.6	1648.7	1479.6	1479.7	0.2	0.1
line	1648.7	1648.9	1479.7	1479.9	0.1	0.2
line	1648.9	1648.9	1479.9	1480.1	0.1	0.2
line	1648.9	1649.0	1480.1	1480.3	0.0	0.2
line	1648.9	1649.0	1480.3	1480.5	0.0	0.2
line	1648.9	1648.9	1480.5	1480.6	0.1	0.2
line	1648.7	1648.9	1480.6	1480.8	0.1	0.2
line	1648.6	1648.7	1480.8	1480.9	0.2	0.1
line	1648.4	1648.6	1480.9	1481.0	0.2	0.1
line	1772.6	1775.9	1498.6	1498.6	3.2	0.0
line	1791.7	1791.7	1498.6	1499.8	0.0	1.2
line	1758.8	1759.5	1498.6	1499.8	0.6	1.2
line	1759.5	1759.9	1498.6	1498.6	0.5	0.0
line	1759.9	1761.3	1498.6	1498.6	1.4	0.0
line	1761.3	1763.6	1498.6	1498.6	2.2	0.0
line	1763.6	1766.4	1498.6	1498.6	2.9	0.0
line	1766.4	1769.5	1498.6	1498.6	3.0	0.0
line	1769.5	1772.6	1498.6	1498.6	3.2	0.0
line	1789.0	1791.7	1498.6	1498.6	2.6	0.0
line	1785.9	1789.0	1498.6	1498.6	3.2	0.0
line	1782.5	1785.9	1498.6	1498.6	3.3	0.0
line	1779.1	1782.5	1498.6	1498.6	3.4	0.0
line	1775.9	1779.1	1498.6	1498.6	3.3	0.0
line	1761.3	1763.6	1497.4	1497.4	2.2	0.0
line	1759.9	1761.3	1497.4	1497.4	1.4	0.0
line	1759.5	1759.9	1497.4	1497.4	0.5	0.0
line	1789.0	1791.7	1497.4	1497.4	2.6	0.0
line	1785.9	1789.0	1497.4	1497.4	3.2	0.0
line	1782.5	1785.9	1497.4	1497.4	3.3	0.0
line	1779.1	1782.5	1497.4	1497.4	3.4	0.0
line	1775.9	1779.1	1497.4	1497.4	3.3	0.0
line	1772.6	1775.9	1497.4	1497.4	3.2	0.0
line	1769.5	1772.6	1497.4	1497.4	3.2	0.0
line	1766.4	1769.5	1497.4	1497.4	3.0	0.0
line	1763.6	1766.4	1497.4	1497.4	2.9	0.0
line	1759.5	1760.0	1497.4	1498.6	0.6	1.2
line	1791.7	1791.7	1497.4	1498.6	0.0	1.2
line	1797.8	1798.2	1522.3	1522.3	0.4	0.0
line	1796.6	1797.8	1522.3	1522.3	1.2	0.0
line	1794.7	1796.6	1522.3	1522.3	1.9	0.0
line	1792.3	1794.7	1522.3	1522.3	2.4	0.0
line	1789.0	1792.3	1522.3	1522.3	3.3	0.0
line	1785.6	1789.0	1522.3	1522.3	3.4	0.0
line	1782.2	1785.6	1522.3	1522.3	3.4	0.0
line	1778.8	1782.2	1522.3	1522.3	3.4	0.0
line	1776.0	1778.8	1522.3	1522.3	2.8	0.0
line	1773.2	1776.0	1522.3	1522.3	2.8	0.0
line	1770.5	1773.2	1522.3	1522.3	2.7	0.0
line	1767.9	1770.5	1522.3	1522.3	2.6	0.0
line	1765.8	1767.9	1522.3	1522.3	2.1	0.0
line	1764.1	1765.8	1522.3	1522.3	1.6	0.0
line	1763.1	1764.1	1522.3	1522.3	1.0	0.0
line	1762.7	1763.1	1522.3	1522.3	0.4	0.0
line	1797.8	1798.2	1520.5	1520.5	0.4	0.0
line	1796.6	1797.8	1520.5	1520.5	1.2	0.0
line	1794.7	1796.6	1520.5	1520.5	1.9	0.0
line	1792.3	1794.7	1520.5	1520.5	2.4	0.0
line	1789.0	1792.3	1520.5	1520.5	3.3	0.0
line	1785.6	1789.0	1520.5	1520.5	3.4	0.0
line	1782.2	1785.6	1520.5	1520.5	3.4	0.0
line	1778.8	1782.2	1520.5	1520.5	3.4	0.0
line	1776.0	1778.8	1520.5	1520.5	2.8	0.0
line	1773.2	1776.0	1520.5	1520.5	2.8	0.0
line	1770.5	1773.2	1520.5	1520.5	2.7	0.0
line	1767.9	1770.5	1520.5	1520.5	2.6	0.0
line	1765.8	1767.9	1520.5	1520.5	2.1	0.0
line	1764.1	1765.8	1520.5	1520.5	1.6	0.0
line	1763.1	1764.1	1520.5	1520.5	1.0	0.0
line	1762.7	1763.1	1520.5	1520.5	0.4	0.0
line	1762.7	1762.7	1520.5	1522.3	0.0	1.7
line	1798.2	1798.2	1520.5	1522.3	0.0	1.7
line	1766.7	1766.9	1509.0	1509.0	0.2	0.0
line	1766.9	1767.5	1509.0	1509.0	0.6	0.0
line	1767.5	1768.5	1509.0	1509.0	0.9	0.0
line	1768.5	1769.7	1509.0	1509.0	1.2	0.0
line	1769.7	1771.7	1509.0	1509.0	2.1	0.0
line	1771.7	1773.9	1509.0	1509.0	2.2	0.0
line	1773.9	1776.1	1509.0	1509.0	2.2	0.0
line	1776.1	1778.3	1509.0	1509.0	2.2	0.0
line	1778.3	1782.1	1509.0	1509.0	3.7	0.0
line	1782.1	1785.8	1509.0	1509.0	3.7	0.0
line	1785.8	1789.4	1509.0	1509.0	3.7	0.0
line	1789.4	1793.0	1509.0	1509.0	3.6	0.0
line	1793.0	1794.1	1509.0	1509.0	1.0	0.0
line	1794.1	1794.9	1509.0	1509.0	0.8	0.0
line	1794.9	1795.4	1509.0	1509.0	0.5	0.0
line	1795.4	1795.6	1509.0	1509.0	0.2	0.0
line	1762.7	1766.7	1509.0	1520.5	4.0	11.5
line	1795.6	1798.2	1509.0	1520.5	2.7	11.5
line	1775.8	1779.2	1501.5	1501.5	3.4	0.0
line	1772.5	1775.8	1501.5	1501.5	3.3	0.0
line	1769.3	1772.5	1501.5	1501.5	3.3	0.0
line	1766.2	1769.3	1501.5	1501.5	3.1	0.0
line	1763.1	1766.2	1501.5	1501.5	3.0	0.0
line	1760.8	1763.1	1501.5	1501.5	2.3	0.0
line	1759.3	1760.8	1501.5	1501.5	1.5	0.0
line	1758.8	1759.3	1501.5	1501.5	0.5	0.0
line	1795.6	1798.1	1501.5	1509.0	2.6	7.5
line	1758.8	1766.7	1501.5	1509.0	7.9	7.5
line	1801.8	1803.8	1475.8	1475.8	2.0	0.0
line	1799.7	1801.8	1475.8	1475.8	2.1	0.0
line	1797.5	1799.7	1475.8	1475.8	2.2	0.0
line	1795.3	1797.5	1475.8	1475.8	2.2	0.0
line	1793.8	1795.3	1475.8	1475.8	1.5	0.0
line	1792.6	1793.8	1475.8	1475.8	1.2	0.0
line	1791.9	1792.6	1475.8	1475.8	0.7	0.0
line	1791.9	1791.9	1475.8	1475.8	0.0	0.0
line	1803.8	1803.8	1475.8	1499.8	0.0	24.0
line	1791.9	1794.3	1475.8	1499.8	2.4	24.0
line	1799.8	1799.9	1475.2	1475.2	0.0	0.0
line	1799.8	1799.8	1475.2	1475.2	0.1	0.0
line	1799.7	1799.8	1475.2	1475.2	0.1	0.0
line	1799.6	1799.7	1475.2	1475.2	0.1	0.0
line	1799.4	1799.6	1475.2	1475.2	0.2	0.0
line	1799.2	1799.4	1475.2	1475.2	0.2	0.0
line	1799.1	1799.2	1475.2	1475.2	0.2	0.0
line	1798.9	1799.1	1475.2	1475.2	0.2	0.0
line	1798.7	1798.9	1475.2	1475.2	0.2	0.0
line	1798.5	1798.7	1475.2	1475.2	0.2	0.0
line	1798.3	1798.5	1475.2	1475.2	0.2	0.0
line	1798.2	1798.3	1475.2	1475.2	0.2	0.0
line	1798.0	1798.2	1475.2	1475.2	0.1	0.0
line	1797.9	1798.0	1475.2	1475.2	0.1	0.0
line	1797.9	1797.9	1475.2	1475.2	0.1	0.0
line	1797.9	1797.9	1475.2	1475.2	0.0	0.0
line	1799.9	1799.9	1475.2	1475.8	0.0	0.6
line	1797.9	1797.9	1475.2	1475.8	0.0	0.6
line	1779.2	1803.8	1501.5	1501.5	24.6	0.0
line	1775.8	1779.2	1499.8	1499.8	3.4	0.0
line	1772.5	1775.8	1499.8	1499.8	3.3	0.0
line	1769.3	1772.5	1499.8	1499.8	3.3	0.0
line	1766.2	1769.3	1499.8	1499.8	3.1	0.0
line	1763.1	1766.2	1499.8	1499.8	3.0	0.0
line	1760.8	1763.1	1499.8	1499.8	2.3	0.0
line	1759.3	1760.8	1499.8	1499.8	1.5	0.0
line	1758.8	1759.3	1499.8	1499.8	0.5	0.0
line	1779.2	1803.8	1499.8	1499.8	24.6	0.0
line	1758.8	1758.8	1499.8	1501.5	0.0	1.7
line	1803.8	1803.8	1499.8	1501.5	0.0	1.7
line	1723.8	1723.9	1467.3	1467.4	0.1	0.1
line	1723.9	1724.2	1467.4	1467.6	0.3	0.2
line	1724.2	1724.6	1467.6	1467.8	0.5	0.3
line	1724.6	1725.2	1467.8	1468.2	0.6	0.4
line	1725.2	1726.0	1468.2	1468.6	0.7	0.4
line	1726.0	1726.8	1468.6	1469.1	0.8	0.5
